razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSM 384 D.DA S. BRANDÃO - ME;UZZE;07893846000228;66053-000;AVENIDA VISCONDE DE SOUZA FRANCO;REDUTO;776;LOJA 179 BOULEVARD SHOPPING;BELÉM;PA;15291870-1;(0091) 3243-6339;(0091) 8166-4747;DINAELZA BRANDAO;DINAELZABRANDAO@YAHOO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.893.846/0002-28">gts</a><br>; 
TSM 385 N. N. SHIOZAKI;N. N. SHIOZAKI;04906617000121;66823-060;ALAMEDA 11;ICOARACI;16;CONJUNTO MAGUARI;BELÉM;PA;15.222.692-3;(0091) 3248-7091;(0091) 8355-5761;JAQUELINE / NEUMA;NNSHIOZAKI@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.906.617/0001-21">gts</a><br>; 
TSM 386 CREPALDI & TASSI LTDA;CRONOS;10444237000115;15500-075;RUA DAS AMÉRICAS;VILA MARIN;2977;.;VOTUPORANGA;SP;;(1734) 2335-53;;FERNANDO / NATAL;COMERCIALCRONOS@TERRA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=10.444.237/0001-15">gts</a><br>; 
TSM 387 COMANDO DA MARINHA;COMANDO DO 4 DISTRITO NAVAL;00394502004131;66020-150;PRAÇA CARNEIRO DA ROCHA;CIDADE VELHA;S / N;;BELÉM;PA;;(0091) 3216-4008;;2º SG MARCOS;ADMIN@4DN.MAR.MIL.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.394.502/0041-31">gts</a><br>; 
TSM 388 DEPYL SOFT SERVICOS LTDA ME;DEPIL SOFT;83890079000443;66063-570;TRAV SAO PEDRO;CAMPINA;648;;BELÉM;PA;15.264.457-1;(0091) 3230-1326;;EDNA;ALDAIRA94@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=83.890.079/0004-43">gts</a><br>; 
TSM 389 DEPYL SOFT SERVIÇOS LTDA ME;DEPIL SOFT FILIAL;83890079000362;66055-490;TRAVESSA QUATORZE DE MARÇO;UMARIZAL;1033;;BELÉM;PA;15.243.121-7;(0091) 3230-1326;;JOSIE;ALDAIRA94@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=83.890.079/0003-62">gts</a><br>; 
TSM 390 CASTANHAL COMERCIO DE CALCADOS E CONFECCOES LTDA - EPP;SKALLA MODAS;07905022000140;68743-050;AVENIDA BARÃO DO RIO BRANCO;CENTRO;2566;;CASTANHAL;PA;15.252.194-1;(0091) 3271-1066;;FRANCISCO;SKALLA_MODAS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.905.022/0001-40">gts</a><br>; 
TSM 391 CENTRO EDUCACIONAL DE BENEVIDES - CEB;COLEGIO PALAVRA DA VIDA;03312730000116;68795-000;AV JOAQUIM PEREIRA DE QUEIROZ;MURINIM;450;;BENEVIDES;PA;ISENTO;(0091) 3724-2634;(0091) 8814-3613;PASTOR ISAÍAS;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.312.730/0001-16">gts</a><br>; 
TSM 392 INFORELAY COMERCIO EM INFORMATICA LTDA;INFORELAY;66920679000145;09891-470;RUA SILVA BUENO;VILA ALVINÓPOLIS;238;;SÃO BERNARDO DO CAMPO;SP;635.444.540.115;(0011) 4125-7077;;MARIA CECILIA;STARVIEW@STARVIEW.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=66.920.679/0001-45">gts</a><br>; 
TSM 393 ARAPARI NAVEGACAO LTDA;ARAPARI NAVEGACAO;15747686000156;66020-600;RUA SIQUEIRA MENDES;CIDADE VELHA;120;;BELÉM;PA;15.154.292-9;(0091) 3242-1870;;ZITA CORREA;ARAPARI@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.747.686/0001-56">gts</a><br>; 
TSM 394 OLIVEIRA E SULEIMAN IND. E COM. DE MAD. LTDA - EPP;MADEIREIRA PADROEIRA;08621412000150;68450-000;MARGEM ESQUERDA DO RIO MOJU;INTERIOR;S / N;AO LADO DO PORTO CONDOMINIO CENTRAL;MOJU;PA;15.258.689-0;(0091) 9206-7748;;CLEYDSON;CLEDSONLOGISTICA.PADROEIRA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.621.412/0001-50">gts</a><br>; 
TSM 395 CONDOMINIO DO EDIFICIO FRANCISCO CHAMIE;EDIFICIO CHAMIE;05202197000165;66630-505;RUA 15 DE NOVEMBRO;COMERCIAL;226;;BELÉM;PA;;;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.202.197/0001-65">gts</a><br>; 
TSM 396 PANIFICADORA GOUVEIA E NEVES LTDA;PANIFICADORA SANTA MARIA;11135824000195;66120-901;AV SENADOR LEMOS;SACRAMENTA;2841;TERREO;BELÉM;PA;15.290.434-4;(0091) 3233-1846;(0091) 9121-2688;EDUARDO GOUVEIA;EDUARDOGOUVEIABELEM@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.135.824/0001-95">gts</a><br>; 
TSM 397 MADECAP - MADEIREIRA E AGROPECUARIA CAPACIO LTDA;SERRARIA VITORIA;04875456000156;68680-000;ROD PA 140;CENTRO;S / N;KM 03;;PA;151071039;(0091) 9146-7390;;MARCELA;MADECAP@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.875.456/0001-56">gts</a><br>; 
TSM 398 DIARIOS DO PARA LTDA;DIARIO DO PARA;04218335000131;66053-090;AV GASPAR VIANA;REDUTO;773;;BELÉM;PA;151015880;(0091) 8123-0749;(0091) 3084-0197;DIEGO;DIEGO@RBADECOMUNICACAO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.218.335/0001-31">gts</a><br>; 
TSM 399 RBA REDE BRASIL AMAZONIA DE TELEVISAO LTDA;RBA;05143490000107;66630-505;AV ALMIRANTE BARROSO;MARCO;2190;;BELÉM;PA;151132798;(0091) 3084-0197;(0091) 3084-0206;DIEGO;DIEGO@RBADECOMUNICACAO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.143.490/0001-07">gts</a><br>; 
TSM 400 EDVALDO C. BRAZ ME;SOLUCOES INFORMATICA;07597052000136;68680-000;AV BENIGNO GOES FILHO;CENTRO;S / N;;TOMÉ-AÇÚ;PA;152496637;(0091) 9183-8840;(0091) 8274-8243;GABRIELE;SOLUCOES.2010@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.597.052/0001-36">gts</a><br>; 
TSM 401 TECNOPONTO TECNOLOGIA AVANCADA EM CONTROLE DE PONTO E ACESSO LTDA;TECNOPONTO-A CASA DO RELOGIO DE PONTO;77800407000128;82810-400;RUA PASTOR MANOEL VIRGINIO DE SOUZA;CAPÃO DA IMBUIA;1231;;CURITIBA;PR;1014161003;(0041) 3091-3131;(0041) 8863-1786;MORGANA;COMERCIAL01@TECNOPONTO.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=77.800.407/0001-28">gts</a><br>; 
TSM 402 FACCHINI S/A;FACCHINI;03509978002972;67200-000;RODOVIA BR 316;PARK VERDE;S/N;KM 15;MARITUBA;PA;152786813;(0091) 3205-5500;;JANAINA;JANAINASILVA@FACCHINI.COM.BR / TULIO@FACCHINI;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.509.978/0029-72">gts</a><br>; 
TSM 403 BANCO DA AMAZONIA SA;BASA - ICOARACI;04902979013637;66810-100;RUA MANOEL BARATA;CRUZEIRO (ICOARACI);660;;BELÉM;PA;150737939;(0091) 3344-4007;(0091) 3344-4000;MICHELE SANTOS;MICHELE.SANTOS@BANCOAMAZONIA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.902.979/0136-37">gts</a><br>; 
TSM 404 SMC-COMERCIO E SERVICOS LTDA;SMC;03660221000184;68447-000;AV DOM ROMUALDO COELHO;VILA DOS CABANOS;;QD 399,LT UNICO SEGUNDO PISO-SALA 02;VILA DOS CABANOS (BARCARENA);PA;152101500;(0091) 3754-3001;(0091) 8311-3393;SILVIA;SMCSERVICOS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.660.221/0001-84">gts</a><br>; 
TSM 405 ASSOCIACAO PARA O DESENVOLVIMENTO EDUCACIONAL DO PARA-ADEPA;ADEPA;06210266000145;66093-541;TV DO CHACO;MARCO;1909;DUQUE E 25;BELÉM;PA;ISENTO;(0091) 4005-5350;;ALDO/KAREN/NATASHA;MARCIAOLIVEIRA@IPIRANGAEDUCACIONAL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.210.266/0001-45">gts</a><br>endereço de entrega: trav. chaco nº 1909 bairro: marco cep.66093-410 belem pa; 
TSM 406 ELETROTEL ENGENHARIA E TELECOMUNICACOES;ELETROTEL;03123352000122;67113-290;;;30B;KM 03, PASSAGEM SAO PEDRO;;XX;15.205.875-3;;;JORGE;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.123.352/0001-22">gts</a><br>; 
TSM 407 NELIO V. A. DOS SANTOS COMERCIO ME;ELETRO PREMIUN MOVEIS E MAGAZINE;07724005000106;68740-030;TRAVESSA DOUTOR LAURO SODRÉ;PIRAPORA;1021;;CASTANHAL;PA;15.327.033-0;(0091) 3721-6216;;ERLON;BELEM.PARA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.724.005/0001-06">gts</a><br>; 
TSM 408 SIQUEIRA E SILVEIRA COMERCIO DE CALCADOS E CONFECCOES LTDA-ME;FRANCAL CALCADOS E CONFECCOES(MARABA);01011900000105;68508-970;FALHA AO PROCURAR CEP;;S / N;;;XX;15.187..142-6;;;LUCIO SOARES;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.011.900/0001-05">gts</a><br>; 
TSM 409 MAZ - CONTRUCOES EIRELI;MAZ - CONSTRUCOES;05145171000122;67133-030;CJ CIDADE NOVA CINCO TRAV WE 35;COQUEIRO;842;;ANANINDEUA;PA;15.225.717-9;(0091) 3233-1306;(0091) 3254-6192;ANTONIO BONFIM;MAZ.CONSTRUCOES@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.145.171/0001-22">gts</a><br>; 
TSM 410 IVANEIDE O. DA CONCEICAO ME;BOBINADORA E REFRIGERACAO ARCO-IRIS;04208850000130;68447-000;AV FELIX CLEMENTE;PIONEIRO;S / N;QUADRA 38 LOTE 27 / 28 / 29;VILA DOS CABANOS (BARCARENA);PA;15.265.075-0;(0091) 3754-1882;;IVANEIDE;ARCOIRIS.ADM@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.208.850/0001-30">gts</a><br>; 
TSM 411 MATADOURO FRIGORIFICO DO BAIXO TOCANTIS LTDA;MAFRIBAT;05634569000122;68445-000;ROD MOURA CARVALHO;VILA DOS CABANOS;S / N;KM 14;BARCARENA;PA;15.231.336-2;(0091) 3753-1268;(0091) 9176-5473;ROSA / AUXILIADORA;MAFRIBAT@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.634.569/0001-22">gts</a><br>; 
TSM 412 M.R COMERCIO DE EQUIPAMENTOS DE SEGURANCA E SERVICOS LTDA - ME;EMOPS;09397796000132;68447-000;AV. DOM ROMUALDO COELHO;PIONEIRO;S / N;;;PA;15.270.354-3;(0091) 3754-3217;;MICHEL;CONTATO@EMOPSBARCARENA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.397.796/0001-32">gts</a><br>; 
TSM 413 AMAZONIA INDUSTRIA E CONSTRUCOES NAVAIS LTDA;AMACON;08870524000145;66825-000;RODOVIA ARTUR BERNARDES;TAPANÃ (ICOARACI);S / N;KM 14;BELÉM;PA;15.271.754-4;(0091) 3258-1719;(0091) 3258-0611;RAPHAEL MACEDO;BRENO@ESTALEIROAMACON.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.870.524/0001-45">gts</a><br>; 
TSM 414 REVEMAR COMERCIO DE MOTOS LTDA;REVEMAR (BAHIA);09580023000197;40445-201;AVENIDA FERNANDES DA CUNHA;MARES;24;;SALVADOR;BA;77.292.728;(0071) 3878-9999;;GEISE BRITO;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.580.023/0001-97">gts</a><br>; 
TSM 415 IRMAOS DIAMANTINO COMERCIO DE VEICULOS E UTILITARIOS LTDA;REVEMAR - TROPICAL NISSAN;08890160000165;67020-000;RODOVIA BR-316 - DO KM 4,500 AO KM 7,498 - LADO PAR;ÁGUAS LINDAS;3530C;KM 04;ANANINDEUA;PA;15.261.979-8;;;ANA CARINA SILVA;ANA.SILVA@REVEMAR.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.890.160/0001-65">gts</a><br>; 
TSM 416 COMERCIAL DE ELETROMOVEIS LTDA;ELETROMOVEIS;01774772000305;68743-055;RUA BENJAMIM CONSTANT;CENTRO;75;;CASTANHAL;PA;15.192.577-1;(0091) 3721-2722;(0091) 3721-1393;AMANDA BASTOS;CASTANHAL@LOJASELETROMOVEIS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.774.772/0003-05">gts</a><br>; 
TSM 417 TOTAL DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;TOTAL DISTRIBUIDORA;09017299000161;67035-330;QUADRA CINCO SETOR B;DISTRITO INDUSTRIAL;02 B;LOTE 02 B;ANANINDEUA;PA;15.264.099-1;(0091) 3250-9900;;ROSANGELA;CONTABILIDADE@TOTALDISTRIBUIDORA-PA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.017.299/0001-61">gts</a><br>; 
TSM 418 A. LIMA & CIA LTDA-EPP;AUTO PECAS BELEM;03419771000106;66085-220;TRAVESSA HUMAITÁ;PEDREIRA;1368;;BELÉM;PA;15.212.555-8;(0091) 4006-5379;;SIMONE E DIANA;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.419.771/0001-06">gts</a><br>; 
TSM 419 ESTACAO DE TRABALHO SERVICO E COMERCIO DE MEVEIS LTDA-ME;MIRANTE MOVEIS PARA ESCRITORIO;08695851000108;66060-230;AVENIDA GOVERNADOR JOSÉ MALCHER - DE 1209/1210 A 2489/2490;NAZARÉ;2332;;BELÉM;PA;15.260.788-9;(0091) 3343-3878;;FABIO;ESTACAOTRABALHO@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.695.851/0001-08">gts</a><br>; 
TSM 420 ASSEMBLEIA PARAENSE;ASSEMBLEIA PARAENSE;04973426000182;66613-710;AVENIDA ALMIRANTE BARROSO - DE 2683/2684 A 4692/4693;SOUZA;4614;;BELÉM;PA;ISENTO;(0091) 3181-9940;(0091) 8412-2003;JACOB AUDAY;JACOBAUDAY@APOLINE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.973.426/0001-82">gts</a><br>; 
TSM 421 M2H.DZ COMERCIO DE CONFECCOES LTDA;M2H.DZ;13519233000147;70770-100;ST STN;ASA NORTE;121;CONJ J, LOJA T - TERREO;BRASÍLIA;DF;;(0061) 9904-0080;;RODRIGO OLIVEIRA;RSMOSGS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=13.519.233/0001-47">gts</a><br>; 
TSM 422 GUNDEL INCORPORADORA LTDA;LEAL MOREIRA GUNDEL;09032170000122;66055-280;RUA JOÃO BALBI - ATÉ 813/814;NAZARÉ;167;SALA 5;BELÉM;PA;15.275.610-8;(0091) 4005-6830;;IVAN BRITO;COMPRAS@LEALMOREIRA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.032.170/0001-22">gts</a><br>; 
TSM 423 LIBERTY EMPREENDIMENTOS E PARTICIPACOES LTDA;LIBERTY INVESTIMENTOS IMOBILIARIOS;08861576000155;66053-100;AV GOV JOSE MALCHER;NAZARE;1560;LOJA 13;BELÉM;PA;15.262.697-2;(0091) 3182-4155;;MAURICIO;MAURICIO@MBCAPITA.LCOM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.861.576/0001-55">gts</a><br>; 
TSM 424 MOTOLINER AMAZONAS LTDA;MOTOLINER AMAZONAS;04525822000309;67200-000;RODOVIA BR 316 (KM 13);DECOVILLE;S / N;COND JM III;MARITUBA;PA;15.229.438-4;(0091) 3039-9450;(0091) 8438-8207;MARINALDA FREIRE;ALEX.SOUZA@MOTOLINER.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.525.822/0003-09">gts</a><br>; 
TSM 425 FUNDACAO CARLOS GOMES;FUNDACAO CARLOS GOMES;14700157000134;66040-000;AVENIDA GENTIL BITTENCOURT - DE 746/747 A 1910/1911;NAZARE;909;;BELÉM;PA;;(0091) 3201-9458;(0091) 3201-9457;SHEILA;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=14.700.157/0001-34">gts</a><br>; 
TSM 426 CESTA BASICA COMERCIO E DISTRIBUIDOR DE ALIMENTOS LTDA-EPP;CESTA BASICA;04036915000108;68743-000;AVENIDA MAXIMINO PORPINO DA SILVA - DE 141/142 AO FIM;CENTRO;1847;;CASTANHAL;PA;15.216.412-0;(0091) 3412-4600;;MARCOS FONTOURA / FA;TI-CESTABASICA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.036.915/0001-08">gts</a><br>; 
TSM 427 TECNOSOLDA CONSULTORIA,INSPEÇÃO E SERVIÇOS INDUSTRIAIS LTDA;TECNOSOLDA;04889966000182;68448-000;ROD PA 483 KM 19;VILA DO CONDE;110;;BARCARENA;PA;15.252.881-4;(0091) 3754-3855;(0091) 9104-7253;Mª DA CONC/RENAN;TECNOSOLDA.COMPRAS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.889.966/0001-82">gts</a><br>tecnosolda.compras@hotmail.com; 
TSM 428 MARQUES E MELO LTDA;DISMELO;01520248000146;68743-000;AVENIDA MAXIMINO PORPINO DA SILVA;ESTRELA;5555;;CASTANHAL;PA;15.189.373-0;(0091) 3311-3800;;RONALDO MATOS;SUPRIMENTOS@DISMELO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.520.248/0001-46">gts</a><br>; 
TSM 429 ANALOGICA AUTOMACAO & INFORMATICA LTDA - ME;ANALOGICA;10425720000152;68501-670;AVENIDA SOL POENTE;CIDADE NOVA;2084;CASA A;MARABÁ;PA;15.278.965-0;;;;COMERCIAL_MBA@ANALOGICANET.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=10.425.720/0001-52">gts</a><br>; 
TSM 430 SAO FRANCISCO COMERCIO E CONSTRUCAO LTDA;AJ ENGENHARIA;12315014000183;50060-210;RUA VELHA;BOA VISTA;413;;RECIFE;PE;04.064.534-7;(0081) 9262-4913;;ANTONIO;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=12.315.014/0001-83">gts</a><br>; 
TSM 431 CIRIO CONSTRUTORA E SERVICOS LTDA;CIRIO CONSTRUTORA;08645489000160;66055-210;RUA DOMINGOS MARREIROS;UMARIZAL;49;EDIF VILLAGE EMPRESARIAL SALA 1210;BELÉM;PA;15.258.839-6;(0091) 3223-5975;(0091) 3222-7904;DODGE SILVA;COMPRAS@CIRIOCONSTRUTORA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.645.489/0001-60">gts</a><br>; 
TSM 432 HC PNEUS S/A;HC PNEUS;00000802000363;66630-040;AVENIDA MAGALHÃES BARATA;INDEPENDENCIA;551;;BELÉM;PA;15.070.492-5;;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.000.802/0003-63">gts</a><br>; 
TSM 433 EXPRESS CARGO MARABA LTDA;EXPRESS CARGO MARABA;05606100000180;66115-000;RODOVIA ARTUR BERNARDES - ATÉ 6999/7000;TELÉGRAFO SEM FIO;1758;;BELÉM;PA;15.230.655-2;;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.606.100/0001-80">gts</a><br>; 
TSM 434 HOSPTAMED COMERCIO DE MATERIAL CIRURGICO LTDA;HOSPTAMED;06296460000195;74675-080;RUA BELO HORIZONTE;JARDIM GUANABARA;1585;;GOIÂNIA;GO;10.373.484-8;(0091) 8299-4775;(0091) 8816-6564;;CEN.L@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.296.460/0001-95">gts</a><br>; 
TSM 435 COOPERATIVA DE ECONOMIA E CREDITO DOS EMPREGADOS DA CENTRAIS ELET;COECELPA;01120042000129;66040-100;AV CONSELHEIRO FURTADO EDIFICIO BELEM METROPOLITAN;CREMACAO;2391;SALA 110;BELÉM;PA;ISENTO;(0091) 8116-7969;(0091) 3216-1465;FATIMA;FATIMA@COECELPA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.120.042/0001-29">gts</a><br>; 
TSM 436 ESTETICA CARMEN BASTOS LTDA;CARMEN ACADEMIA;03888891000178;66087-320;AVENIDA MARQUÊS DE HERVAL - DE 1643/1644 AO FIM;PEDREIRA;1647;;BELÉM;PA;ISENTO;(0091) 8857-4688;;MADSON;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.888.891/0001-78">gts</a><br>; 
TSM 437 GRANDE LOJA MAÇONICA DO PARA;LOJA MAÇONICA;04984043000100;66023-000;AVENIDA ALMIRANTE TAMANDARÉ;COMERCIO;1114;;BELÉM;PA;ISENTO;(0091) 3323-0100;;JOSE MARIA;GLEPA@GLEPA.ORG.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.984.043/0001-00">gts</a><br>; 
TSM 438 RADIOCOMM TELECOMUNICACOES COMERCIO E SERVICOS LTDA;RADIOCOMM;02305840000198;66060-280;RUA JOÃO BALBI - DE 815/816 AO FIM;UMARIZAL;1188;ENTRE ALCINDO CACELA E 9 DE JANEIRO;BELÉM;PA;15.197.198-6;(0091) 3266-6120;;ROSYBERTO;ROSYBERTO@RADIOCOMM.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.305.840/0001-98">gts</a><br>; 
TSM 439 VERTICAL LOCACAO DE MAQUINAS E EQUIPAMENTOS LTDA;VERTICAL;05689835000114;66033-010;RUA SAO MIGUEL;BATISTA CAMPOS;650;TERREO SALA B;BELÉM;PA;15.248.125-7;(0091) 3268-5575;(0091) 3278-2000;ADRIANA;FINANCEIRO@VERTICALLOC.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.689.835/0001-14">gts</a><br>; 
TSM 440 TORRE DE RHODES INCORPORADORA LTDA;LEAL MOREIRA - TORRE DE RHODES;09110955000176;66056-295;RUA JOAO BALBI;NAZARE;167;;BELEM;PA;152660712;(0091) 3230-1082;;MIRO;UMARI@LEALMOREIRA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.110.955/0001-76">gts</a><br>; 
TSM 441 MOVIMENTO TRANSPORTE E LOCACAO DE MAQUINAS LTDA;MOVIMENTO TRANSPORTE;07880761000124;68448-000;ROD PA 481;VILA DO CONDE;S/N;KM 11;BARCARENA;PA;15.254.149-7;(0091) 3754-3514;(0091) 3754-2801;ELIZANGELA MELO;CONTATO@MELOSERVICOS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.880.761/0001-24">gts</a><br>; 
TSM 442 S. RIBEIRO CORREA;SEGTROM;11281130000166;66063-040;RUA DOS CARIPUNAS - DE 3158/3159 AO FIM;CREMAÇÃO;3762;SALA 01;BELÉM;PA;15.292.277-6;(0091) 3259-3981;;SAMARION RIBEIRO;SEGTRON@IG.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.281.130/0001-66">gts</a><br>; 
TSM 443 BANCO DA AMAZONIA S/A;BASA-AGENCIA MONTE ALEGRE;04902979003674;66220-000;PC TIRADENTES;CIDADE BAIXA;S/N;;MONTE ALEGRE;PA;;;;LINDON JOHNSON;LINDON.MEIRELES@BANCOAMAZONIA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.902.979/0036-74">gts</a><br>; 
TSM 444 ESSELL COMERCIO E SERVICOS LTDA;ESSELL;03353194000105;01233-001;RUA TUPI - LADO ÍMPAR;PACAEMBU;397;CONJ 74;SÃO PAULO;SP;116999165111;(0011) 3667-6555;;FERNANDO MALUSARDI;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.353.194/0001-05">gts</a><br>; 
TSM 445 SERVEPORTO SERVICOS GERAIS E APOIO PORTUARIO LTDA;SERVEPORTO;03978386000107;68447-000;TV AGOSTINHO DE SOUZA NOGUEIRA;VILA DOS CABANOS;S/N;QD 312 LT10;BARCARENA;PA;ISENTO;(0091) 3754-0789;(0091) 3754-2440;SIMONE;SERVEPORTO@SERVEPORTO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.978.386/0001-07">gts</a><br>; 
